created_at,tweet_id,full_text,airline,quote_count,reply_count,retweet_count,favorite_count,lang,username,tweet_url,token,label_score,label
Thu Oct 19 02:38:25 +0000 2023,"1,71E+23",halo admin beneran gak ya,Super Air Jet,0,0,0,0,in,cinnamotyongg,https://twitter.com/cinnamotyongg/status/1714833352614895845,"['halo', 'admin', 'beneran', 'gak', 'ya']",8,positif
Wed Oct 18 09:04:38 +0000 2023,"1,71E+23",garuda ris super air jet gw blm pengalaman jelek,Super Air Jet,0,0,0,0,in,howareulank,https://twitter.com/howareulank/status/1714568157455900722,"['garuda', 'ris', 'super', 'air', 'jet', 'gw', 'blm', 'pengalaman', 'jelek']",-3,negatif
Wed Oct 18 05:09:43 +0000 2023,"1,71E+23",podcast pramugari super air jet via,Super Air Jet,0,0,0,0,fr,baliauthority,https://twitter.com/baliauthority/status/1714509038317375740,"['podcast', 'pramugari', 'super', 'air', 'jet', 'via']",0,netral
Wed Oct 18 04:52:26 +0000 2023,"1,71E+23",status refund sampe disetujui maskapai karna pembatalan maskapai,Super Air Jet,0,3,0,0,in,gstynp,https://twitter.com/gstynp/status/1714504690757734403,"['status', 'refund', 'sampe', 'disetujui', 'maskapai', 'karna', 'pembatalan', 'maskapai']",3,positif
Tue Oct 17 18:55:30 +0000 2023,"1,71E+23",no idf air activity was reported lol so who do the israelis report their air activity to maybe the press has super secret radar that they use to track idf stealth jets maybe they didnt bomb the hospital but an ill thought out post like this seems like chaff,Super Air Jet,0,0,0,0,en,Ardebe2,https://twitter.com/Ardebe2/status/1714354464507724276,"['no', 'idf', 'air', 'activity', 'was', 'reported', 'lol', 'so', 'who', 'do', 'the', 'israelis', 'report', 'their', 'air', 'activity', 'to', 'maybe', 'the', 'press', 'has', 'super', 'secret', 'radar', 'that', 'they', 'use', 'to', 'track', 'idf', 'stealth', 'jets', 'maybe', 'they', 'didnt', 'bomb', 'the', 'hospital', 'but', 'an', 'ill', 'thought', 'out', 'post', 'like', 'this', 'seems', 'like', 'chaff']",-1,negatif
Tue Oct 17 16:43:44 +0000 2023,"1,71E+23",super and strong el nio temperature and precipitation anomalies subtropical jet is easily seen with wetter conditions in the south while drier further north regarding snowstorms there will be an active storm track but cold air will be problem,Super Air Jet,2,1,3,28,en,LoganGilesWx,https://twitter.com/LoganGilesWx/status/1714321303853834460,"['super', 'and', 'strong', 'el', 'nio', 'temperature', 'and', 'precipitation', 'anomalies', 'subtropical', 'jet', 'is', 'easily', 'seen', 'with', 'wetter', 'conditions', 'in', 'the', 'south', 'while', 'drier', 'further', 'north', 'regarding', 'snowstorms', 'there', 'will', 'be', 'an', 'active', 'storm', 'track', 'but', 'cold', 'air', 'will', 'be', 'problem']",-7,negatif
Tue Oct 17 15:15:35 +0000 2023,"1,71E+23",berangkat pakai super air jet ngeliat pramugarinya memperagakan safety pulangnya ngeliatin trus kyak udah bgt ga ngeliat ginian hoo sadar sya mesti udah tidur menit duduk ga kebangun pesawat lepas landas,Super Air Jet,0,0,0,0,in,ikazurria,https://twitter.com/ikazurria/status/1714299122130583840,"['berangkat', 'pakai', 'super', 'air', 'jet', 'ngeliat', 'pramugarinya', 'memperagakan', 'safety', 'pulangnya', 'ngeliatin', 'trus', 'kyak', 'udah', 'bgt', 'ga', 'ngeliat', 'ginian', 'hoo', 'sadar', 'sya', 'mesti', 'udah', 'tidur', 'menit', 'duduk', 'ga', 'kebangun', 'pesawat', 'lepas', 'landas']",-11,negatif
Tue Oct 17 14:49:39 +0000 2023,"1,71E+23",kak konfirmasi jadwal penerbangan via wa dibalas dm gabisa,Super Air Jet,0,0,0,0,in,karneedu,https://twitter.com/karneedu/status/1714292597328679221,"['kak', 'konfirmasi', 'jadwal', 'penerbangan', 'via', 'wa', 'dibalas', 'dm', 'gabisa']",5,positif
Tue Oct 17 14:19:19 +0000 2023,"1,71E+23",min flight besok rabu oct super air jet cek in online dps cgk engga cek in online ya min mohon infonya,Super Air Jet,0,0,0,0,in,IntanArsanti2,https://twitter.com/IntanArsanti2/status/1714284964085387691,"['min', 'flight', 'besok', 'rabu', 'oct', 'super', 'air', 'jet', 'cek', 'in', 'online', 'dps', 'cgk', 'engga', 'cek', 'in', 'online', 'ya', 'min', 'mohon', 'infonya']",-4,negatif
Tue Oct 17 09:19:42 +0000 2023,"1,71E+23",super air jet gaada super super nya lelet mah iya,Super Air Jet,0,1,0,0,in,viviratuand,https://twitter.com/viviratuand/status/1714209559840276978,"['super', 'air', 'jet', 'gaada', 'super', 'super', 'nya', 'lelet', 'mah', 'iya']",-1,negatif
Tue Oct 17 06:58:34 +0000 2023,"1,71E+23",super air jet terbang kertajati majalengka destinasi super favorit,Super Air Jet,0,0,0,0,in,Borneoflashcom,https://twitter.com/Borneoflashcom/status/1714174044441067735,"['super', 'air', 'jet', 'terbang', 'kertajati', 'majalengka', 'destinasi', 'super', 'favorit']",1,positif
Tue Oct 17 06:46:30 +0000 2023,"1,71E+23",maskapai super air jet membuka rute penerbangan bandara kertajati,Super Air Jet,0,0,0,2,in,Radar_Cirebon,https://twitter.com/Radar_Cirebon/status/1714171006913573034,"['maskapai', 'super', 'air', 'jet', 'membuka', 'rute', 'penerbangan', 'bandara', 'kertajati']",1,positif
Tue Oct 17 05:38:47 +0000 2023,"1,71E+23",sumpah ya maskapai ga banget sih sehari ganti pesawat ganti schedule,Super Air Jet,0,1,1,1,in,banyak2sabar,https://twitter.com/banyak2sabar/status/1714153967423467870,"['sumpah', 'ya', 'maskapai', 'ga', 'banget', 'sih', 'sehari', 'ganti', 'pesawat', 'ganti', 'schedule']",5,positif
Tue Oct 17 05:28:59 +0000 2023,"1,71E+23",super air jet,Super Air Jet,0,0,0,1,fr,SpanishGuitar22,https://twitter.com/SpanishGuitar22/status/1714151498165481824,"['super', 'air', 'jet']",0,netral
Tue Oct 17 04:57:20 +0000 2023,"1,71E+23",hi star walker sorry for the trouble you experienced so that we can help you check can you share your order number in dm ot,Super Air Jet,0,0,0,0,en,traveloka,https://twitter.com/traveloka/status/1714143532628472136,"['hi', 'star', 'walker', 'sorry', 'for', 'the', 'trouble', 'you', 'experienced', 'so', 'that', 'we', 'can', 'help', 'you', 'check', 'can', 'you', 'share', 'your', 'order', 'number', 'in', 'dm', 'ot']",0,netral
Tue Oct 17 04:54:25 +0000 2023,"1,71E+23",superairjet flight from bali to jakarta cancelled no email or traveloka app notification bounced to later flight without asking during check in now the next flight is delayed very very bad or actually should say not existing customer service,Super Air Jet,0,1,0,0,en,hellostarwalker,https://twitter.com/hellostarwalker/status/1714142802303648186,"['superairjet', 'flight', 'from', 'bali', 'to', 'jakarta', 'cancelled', 'no', 'email', 'or', 'traveloka', 'app', 'notification', 'bounced', 'to', 'later', 'flight', 'without', 'asking', 'during', 'check', 'in', 'now', 'the', 'next', 'flight', 'is', 'delayed', 'very', 'very', 'bad', 'or', 'actually', 'should', 'say', 'not', 'existing', 'customer', 'service']",-4,negatif
Tue Oct 17 03:40:29 +0000 2023,"1,71E+23",halo sy setuju perubahan maskapai flight super air jet oktober kno cgk sy opsi penerbangan lion air batik super air jet available,Super Air Jet,0,1,0,0,in,cxgarette_,https://twitter.com/cxgarette_/status/1714124193170862478,"['halo', 'sy', 'setuju', 'perubahan', 'maskapai', 'flight', 'super', 'air', 'jet', 'oktober', 'kno', 'cgk', 'sy', 'opsi', 'penerbangan', 'lion', 'air', 'batik', 'super', 'air', 'jet', 'available']",8,positif
Tue Oct 17 03:39:08 +0000 2023,"1,71E+23",halo sy setuju perubahan maskapai flight super air jet oktober kno cgk sy opsi penerbangan lion air batik super air jet available,Super Air Jet,0,0,0,0,in,cxgarette_,https://twitter.com/cxgarette_/status/1714123856607322400,"['halo', 'sy', 'setuju', 'perubahan', 'maskapai', 'flight', 'super', 'air', 'jet', 'oktober', 'kno', 'cgk', 'sy', 'opsi', 'penerbangan', 'lion', 'air', 'batik', 'super', 'air', 'jet', 'available']",8,positif
Tue Oct 17 02:57:00 +0000 2023,"1,71E+23",im super disappointed in the congresswoman ali velshi was on air at the front line while she was claiming they were ousted he was hrs door to door and frankly could not have been able to host show with that kind of jet lag she is lying,Super Air Jet,0,0,1,4,en,cindysailor11,https://twitter.com/cindysailor11/status/1714113250302767592,"['im', 'super', 'disappointed', 'in', 'the', 'congresswoman', 'ali', 'velshi', 'was', 'on', 'air', 'at', 'the', 'front', 'line', 'while', 'she', 'was', 'claiming', 'they', 'were', 'ousted', 'he', 'was', 'hrs', 'door', 'to', 'door', 'and', 'frankly', 'could', 'not', 'have', 'been', 'able', 'to', 'host', 'show', 'with', 'that', 'kind', 'of', 'jet', 'lag', 'she', 'is', 'lying']",2,positif
Tue Oct 17 02:34:01 +0000 2023,"1,71E+23",coba pelita air super air jet nder,Super Air Jet,0,0,0,0,in,linomeong,https://twitter.com/linomeong/status/1714107467146400119,"['coba', 'pelita', 'air', 'super', 'air', 'jet', 'nder']",2,positif
Tue Oct 17 01:28:41 +0000 2023,"1,71E+23",cuaca mah ga pandangan maskapai nder gamungkin garuda awan melipir serius emang gaada karna kalo cuaca lg jele maskapai yg naikkin turbulance minim garuda yg gede ya air asia super air jet airbus,Super Air Jet,0,0,0,26,in,heybogosipeo,https://twitter.com/heybogosipeo/status/1714091026015769074,"['cuaca', 'mah', 'ga', 'pandangan', 'maskapai', 'nder', 'gamungkin', 'garuda', 'awan', 'melipir', 'serius', 'emang', 'gaada', 'karna', 'kalo', 'cuaca', 'lg', 'jele', 'maskapai', 'yg', 'naikkin', 'turbulance', 'minim', 'garuda', 'yg', 'gede', 'ya', 'air', 'asia', 'super', 'air', 'jet', 'airbus']",-5,negatif
Tue Oct 17 01:00:19 +0000 2023,"1,71E+23",maskapai super air jet hadir bandara internasional kertajati majalengka maskapai melayani penerbangan kota indonesia selengkapnya klik,Super Air Jet,0,0,0,0,in,CirebonNews,https://twitter.com/CirebonNews/status/1714083885854900250,"['maskapai', 'super', 'air', 'jet', 'hadir', 'bandara', 'internasional', 'kertajati', 'majalengka', 'maskapai', 'melayani', 'penerbangan', 'kota', 'indonesia', 'selengkapnya', 'klik']",3,positif
Tue Oct 17 00:47:47 +0000 2023,"1,71E+23",super air jet terbang bandara kertajati destinasi favorit indonesia,Super Air Jet,0,0,0,0,in,halloriau,https://twitter.com/halloriau/status/1714080733931975137,"['super', 'air', 'jet', 'terbang', 'bandara', 'kertajati', 'destinasi', 'favorit', 'indonesia']",0,netral
Tue Oct 17 00:42:48 +0000 2023,"1,71E+23",super air jet terbang bandara kertajati destinasi favorit indonesia,Super Air Jet,0,0,0,0,in,halloriau,https://twitter.com/halloriau/status/1714079477607907486,"['super', 'air', 'jet', 'terbang', 'bandara', 'kertajati', 'destinasi', 'favorit', 'indonesia']",0,netral
Mon Oct 16 23:28:55 +0000 2023,"1,71E+23",super jet air,Super Air Jet,0,0,0,0,fr,jeongshafa,https://twitter.com/jeongshafa/status/1714060883754680649,"['super', 'jet', 'air']",0,netral
Mon Oct 16 22:22:47 +0000 2023,"1,71E+23",coba lihat super air jet bertahan kertajati kecuali biaya parkir ground handling nya discount an,Super Air Jet,0,0,0,0,in,bukantuti,https://twitter.com/bukantuti/status/1714044243000582254,"['coba', 'lihat', 'super', 'air', 'jet', 'bertahan', 'kertajati', 'kecuali', 'biaya', 'parkir', 'ground', 'handling', 'nya', 'discount', 'an']",5,positif
Mon Oct 16 22:06:13 +0000 2023,"1,71E+23",the americans have mostly f and f super hornets from the carriers these are not stealthy jets and can be shot down with air defense see them bringing the big boys like f f and maybe b for heavy bombing operations my fear is this conflict can go ugly if,Super Air Jet,0,1,0,0,en,Edykuti,https://twitter.com/Edykuti/status/1714040074717782462,"['the', 'americans', 'have', 'mostly', 'f', 'and', 'f', 'super', 'hornets', 'from', 'the', 'carriers', 'these', 'are', 'not', 'stealthy', 'jets', 'and', 'can', 'be', 'shot', 'down', 'with', 'air', 'defense', 'see', 'them', 'bringing', 'the', 'big', 'boys', 'like', 'f', 'f', 'and', 'maybe', 'b', 'for', 'heavy', 'bombing', 'operations', 'my', 'fear', 'is', 'this', 'conflict', 'can', 'go', 'ugly', 'if']",-3,negatif
Mon Oct 16 22:06:06 +0000 2023,"1,71E+23",terbang destinasi favorit indonesia bandara kertajati majalengka super air jet,Super Air Jet,0,1,0,2,in,kompascom,https://twitter.com/kompascom/status/1714040045349544377,"['terbang', 'destinasi', 'favorit', 'indonesia', 'bandara', 'kertajati', 'majalengka', 'super', 'air', 'jet']",0,netral
Mon Oct 16 18:50:45 +0000 2023,"1,71E+23",then universe got me experiencing to flight with superairjet kind of granting my curiosity amazing thankyou so much,Super Air Jet,0,0,0,0,en,iiipehh,https://twitter.com/iiipehh/status/1713990883337757147,"['then', 'universe', 'got', 'me', 'experiencing', 'to', 'flight', 'with', 'superairjet', 'kind', 'of', 'granting', 'my', 'curiosity', 'amazing', 'thankyou', 'so', 'much']",-3,negatif
Mon Oct 16 17:55:45 +0000 2023,"1,71E+23",air jet terbang kertajati majalengka destinasi super favorit via bogor,Super Air Jet,0,0,0,0,in,koranbogor_,https://twitter.com/koranbogor_/status/1713977041954161023,"['air', 'jet', 'terbang', 'kertajati', 'majalengka', 'destinasi', 'super', 'favorit', 'via', 'bogor']",0,netral
Mon Oct 16 17:26:00 +0000 2023,"1,71E+23",super air jet minim gue,Super Air Jet,0,0,0,0,in,layoveruv,https://twitter.com/layoveruv/status/1713969552844046424,"['super', 'air', 'jet', 'minim', 'gue']",-3,negatif
Mon Oct 16 17:21:26 +0000 2023,"1,71E+23",kemarin super air jet tuh minim guncangan,Super Air Jet,0,0,0,0,in,renjunihuang23,https://twitter.com/renjunihuang23/status/1713968404946895358,"['kemarin', 'super', 'air', 'jet', 'tuh', 'minim', 'guncangan']",-5,negatif
Mon Oct 16 17:20:23 +0000 2023,"1,71E+23",super air jet sih,Super Air Jet,0,0,0,0,in,cipoengcu,https://twitter.com/cipoengcu/status/1713968142886814191,"['super', 'air', 'jet', 'sih']",0,netral
Mon Oct 16 17:16:21 +0000 2023,"1,71E+23",citilinkkkk super air jet enakkk alus pas landing,Super Air Jet,0,0,0,0,in,alfarkive,https://twitter.com/alfarkive/status/1713967125491270125,"['citilinkkkk', 'super', 'air', 'jet', 'enakkk', 'alus', 'pas', 'landing']",3,positif
Mon Oct 16 17:07:38 +0000 2023,"1,71E+23",garuda citilink batik sriwijaya super air jet,Super Air Jet,0,0,0,0,in,dacvin,https://twitter.com/dacvin/status/1713964933849956664,"['garuda', 'citilink', 'batik', 'sriwijaya', 'super', 'air', 'jet']",0,netral
Mon Oct 16 17:06:24 +0000 2023,"1,71E+23",jujur pas pake superairjet bali enakk bener eh pas pake pelita aer ngapa berisik yah awannya kerasa bgt kek jalanan lampung,Super Air Jet,0,0,0,1,in,yangshidashida,https://twitter.com/yangshidashida/status/1713964620782944653,"['jujur', 'pas', 'pake', 'superairjet', 'bali', 'enakk', 'bener', 'eh', 'pas', 'pake', 'pelita', 'aer', 'ngapa', 'berisik', 'yah', 'awannya', 'kerasa', 'bgt', 'kek', 'jalanan', 'lampung']",9,positif
Mon Oct 16 17:05:36 +0000 2023,"1,71E+23",super air jet tp gatau rute bali ato nggak,Super Air Jet,0,0,0,0,in,haihtum,https://twitter.com/haihtum/status/1713964421314396599,"['super', 'air', 'jet', 'tp', 'gatau', 'rute', 'bali', 'ato', 'nggak']",-5,negatif
Mon Oct 16 17:05:31 +0000 2023,"1,71E+23",garuda batik super air jet kalo lion kayak metro mini anjir,Super Air Jet,0,0,0,0,in,bisagendeng,https://twitter.com/bisagendeng/status/1713964398488994040,"['garuda', 'batik', 'super', 'air', 'jet', 'kalo', 'lion', 'kayak', 'metro', 'mini', 'anjir']",-5,negatif
Mon Oct 16 17:05:16 +0000 2023,"1,71E+23",citilink bawahnya nyusul batik emak gua pelita air mayan mulus kemarin nyoba super air jet beneran ngalahin lion air penerbanan gua istigfar doang bisanya,Super Air Jet,0,0,0,0,in,purebprince,https://twitter.com/purebprince/status/1713964338086855035,"['citilink', 'bawahnya', 'nyusul', 'batik', 'emak', 'gua', 'pelita', 'air', 'mayan', 'mulus', 'kemarin', 'nyoba', 'super', 'air', 'jet', 'beneran', 'ngalahin', 'lion', 'air', 'penerbanan', 'gua', 'istigfar', 'doang', 'bisanya']",-4,negatif
Mon Oct 16 16:53:31 +0000 2023,"1,71E+23",super air jet sih pelita air,Super Air Jet,0,0,0,0,in,kelincbulan,https://twitter.com/kelincbulan/status/1713961381442273516,"['super', 'air', 'jet', 'sih', 'pelita', 'air']",1,positif
Mon Oct 16 16:53:09 +0000 2023,"1,71E+23",sepengalamanku batik citilink garuda super air jet landingnya enak pelita air ama citilink tp pas take off pusing yg pelita knp,Super Air Jet,0,1,0,5,in,kelincbulan,https://twitter.com/kelincbulan/status/1713961285682119095,"['sepengalamanku', 'batik', 'citilink', 'garuda', 'super', 'air', 'jet', 'landingnya', 'enak', 'pelita', 'air', 'ama', 'citilink', 'tp', 'pas', 'take', 'off', 'pusing', 'yg', 'pelita', 'knp']",3,positif
Mon Oct 16 16:51:46 +0000 2023,"1,71E+23",gw kemarin super air jet lion dadakan yaaa goyang jg emang cuacanya jelekkkk mayan sihhhh citilink coba deh,Super Air Jet,0,0,0,0,in,gojosac,https://twitter.com/gojosac/status/1713960941124206679,"['gw', 'kemarin', 'super', 'air', 'jet', 'lion', 'dadakan', 'yaaa', 'goyang', 'jg', 'emang', 'cuacanya', 'jelekkkk', 'mayan', 'sihhhh', 'citilink', 'coba', 'deh']",-3,negatif
Mon Oct 16 16:51:30 +0000 2023,"1,71E+23",super air jet ya nama nya lupaaaa pokonya ituu enakkk ga geter geterrr,Super Air Jet,0,0,0,0,in,mahabbahjm,https://twitter.com/mahabbahjm/status/1713960870508937222,"['super', 'air', 'jet', 'ya', 'nama', 'nya', 'lupaaaa', 'pokonya', 'ituu', 'enakkk', 'ga', 'geter', 'geterrr']",2,positif
Mon Oct 16 16:16:03 +0000 2023,"1,71E+23",pesan tiket mmbc download aplikasi mmbc playstore,Super Air Jet,0,0,0,6,in,Fatih_hamzahh31,https://twitter.com/Fatih_hamzahh31/status/1713951949924815272,"['pesan', 'tiket', 'mmbc', 'download', 'aplikasi', 'mmbc', 'playstore']",-5,negatif
Mon Oct 16 11:41:04 +0000 2023,"1,71E+23",super air jet buka penerbangan kota bandara kertajati,Super Air Jet,0,0,2,1,in,detikTravel,https://twitter.com/detikTravel/status/1713882747851465081,"['super', 'air', 'jet', 'buka', 'penerbangan', 'kota', 'bandara', 'kertajati']",-1,negatif
Mon Oct 16 10:30:13 +0000 2023,"1,71E+23",super air jet pake airbus pesawatnyaaa omg im so happy trauma b ng my close friend had an accident so bad her body was never found it crashed so bad resulting in documentary the case againsts b ng,Super Air Jet,0,0,0,0,en,dancingrain2020,https://twitter.com/dancingrain2020/status/1713864917923877193,"['super', 'air', 'jet', 'pake', 'airbus', 'pesawatnyaaa', 'omg', 'im', 'so', 'happy', 'trauma', 'b', 'ng', 'my', 'close', 'friend', 'had', 'an', 'accident', 'so', 'bad', 'her', 'body', 'was', 'never', 'found', 'it', 'crashed', 'so', 'bad', 'resulting', 'in', 'documentary', 'the', 'case', 'againsts', 'b', 'ng']",-6,negatif
Mon Oct 16 09:45:36 +0000 2023,"1,71E+23",home use portable air cooled super silent diesel generator set with good price power range kva kva kva kva kva kva generator type single phase three phase hz hz whatsapp amp wechat email info web,Super Air Jet,0,0,0,0,cs,jet__power,https://twitter.com/jet__power/status/1713853691227439476,"['home', 'use', 'portable', 'air', 'cooled', 'super', 'silent', 'diesel', 'generator', 'set', 'with', 'good', 'price', 'power', 'range', 'kva', 'kva', 'kva', 'kva', 'kva', 'kva', 'generator', 'type', 'single', 'phase', 'three', 'phase', 'hz', 'hz', 'whatsapp', 'amp', 'wechat', 'email', 'info', 'web']",5,positif
Mon Oct 16 09:42:45 +0000 2023,"1,71E+23",halo tolong checl dm ya makasih,Super Air Jet,0,0,0,0,in,ipay_48,https://twitter.com/ipay_48/status/1713852974185988480,"['halo', 'tolong', 'checl', 'dm', 'ya', 'makasih']",10,positif
Mon Oct 16 08:55:11 +0000 2023,"1,71E+23",super air jet perluas jaringan penerbangan rute oktober,Super Air Jet,0,0,0,0,in,onea_news,https://twitter.com/onea_news/status/1713841002908361151,"['super', 'air', 'jet', 'perluas', 'jaringan', 'penerbangan', 'rute', 'oktober']",-3,negatif
Mon Oct 16 08:40:38 +0000 2023,"1,71E+23",flight today internasional banyuwang airport banyuwangi jakarta pp super air jet iu a reg pk saz rute bwx cgk airborne lt citilink qg a reg pk gln rute bwx cgk airborne lt,Super Air Jet,0,1,1,0,in,dishub_bwi,https://twitter.com/dishub_bwi/status/1713837339947274417,"['flight', 'today', 'internasional', 'banyuwang', 'airport', 'banyuwangi', 'jakarta', 'pp', 'super', 'air', 'jet', 'iu', 'a', 'reg', 'pk', 'saz', 'rute', 'bwx', 'cgk', 'airborne', 'lt', 'citilink', 'qg', 'a', 'reg', 'pk', 'gln', 'rute', 'bwx', 'cgk', 'airborne', 'lt']",-4,negatif
Mon Oct 16 04:25:25 +0000 2023,"1,71E+23",min kalo koreksi gender gimana ya mekanismenya,Super Air Jet,0,1,0,0,in,andthinkagain1,https://twitter.com/andthinkagain1/status/1713773115627762144,"['min', 'kalo', 'koreksi', 'gender', 'gimana', 'ya', 'mekanismenya']",4,positif
Mon Oct 16 03:54:53 +0000 2023,"1,71E+23",oktober penerbangan bandung tujuan batam palembang medan bali makassar balikpapan banjarmasin pindah bandara kertajati kjt yaa,Super Air Jet,0,0,0,1,in,setiawan0894,https://twitter.com/setiawan0894/status/1713765429284630988,"['oktober', 'penerbangan', 'bandung', 'tujuan', 'batam', 'palembang', 'medan', 'bali', 'makassar', 'balikpapan', 'banjarmasin', 'pindah', 'bandara', 'kertajati', 'kjt', 'yaa']",-3,negatif
Mon Oct 16 02:29:00 +0000 2023,"1,71E+23",salah bandara ya bertemu kertajati pesan tiket mmbc download aplikasi mmbc playstore salam sukses,Super Air Jet,0,0,0,8,in,gustavommb48706,https://twitter.com/gustavommb48706/status/1713743816568770930,"['salah', 'bandara', 'ya', 'bertemu', 'kertajati', 'pesan', 'tiket', 'mmbc', 'download', 'aplikasi', 'mmbc', 'playstore', 'salam', 'sukses']",0,netral
Mon Oct 16 02:08:37 +0000 2023,"1,71E+23",salah bandara ya bertemu kertajati pesan tiket mmbc download aplikasi mmbc playstore,Super Air Jet,0,0,0,6,in,mayyawidya08,https://twitter.com/mayyawidya08/status/1713738687392149992,"['salah', 'bandara', 'ya', 'bertemu', 'kertajati', 'pesan', 'tiket', 'mmbc', 'download', 'aplikasi', 'mmbc', 'playstore']",-3,negatif
Mon Oct 16 02:04:26 +0000 2023,"1,71E+23",pesan tiket mmbc download aplikasi mmbc playstore,Super Air Jet,0,0,0,2,in,leonykha,https://twitter.com/leonykha/status/1713737633439109384,"['pesan', 'tiket', 'mmbc', 'download', 'aplikasi', 'mmbc', 'playstore']",-5,negatif
Mon Oct 16 02:04:10 +0000 2023,"1,71E+23",oktober penerbangan bandung tujuan batam palembang medan bali makassar balikpapan banjarmasin pindah bandara kertajati kjt yaa salah bandara ya bertemu kertajati,Super Air Jet,0,0,0,9,in,leonykha,https://twitter.com/leonykha/status/1713737568536478086,"['oktober', 'penerbangan', 'bandung', 'tujuan', 'batam', 'palembang', 'medan', 'bali', 'makassar', 'balikpapan', 'banjarmasin', 'pindah', 'bandara', 'kertajati', 'kjt', 'yaa', 'salah', 'bandara', 'ya', 'bertemu', 'kertajati']",-1,negatif
Mon Oct 16 02:03:06 +0000 2023,"1,71E+23",update terbaru superairjet pindah bandara lupa pesan tiket nya ya mmbc,Super Air Jet,0,0,0,1,in,mayyawidya08,https://twitter.com/mayyawidya08/status/1713737300449144869,"['update', 'terbaru', 'superairjet', 'pindah', 'bandara', 'lupa', 'pesan', 'tiket', 'nya', 'ya', 'mmbc']",3,positif
Mon Oct 16 01:59:14 +0000 2023,"1,71E+23",salah bandara ya bertemu kertajati pesan tiket mmbc download aplikasi mmbc playstore salam sukses,Super Air Jet,0,0,0,13,in,retnasusanti211,https://twitter.com/retnasusanti211/status/1713736326099710132,"['salah', 'bandara', 'ya', 'bertemu', 'kertajati', 'pesan', 'tiket', 'mmbc', 'download', 'aplikasi', 'mmbc', 'playstore', 'salam', 'sukses']",0,netral
Mon Oct 16 01:50:33 +0000 2023,"1,71E+23",oktober penerbangan bandung tujuan batam palembang medan bali makassar balikpapan banjarmasin pindah bandara kertajati kjt yaa pesan tiket mmbc salam sukses,Super Air Jet,0,0,0,5,in,dewie_widia,https://twitter.com/dewie_widia/status/1713734140422689044,"['oktober', 'penerbangan', 'bandung', 'tujuan', 'batam', 'palembang', 'medan', 'bali', 'makassar', 'balikpapan', 'banjarmasin', 'pindah', 'bandara', 'kertajati', 'kjt', 'yaa', 'pesan', 'tiket', 'mmbc', 'salam', 'sukses']",-1,negatif
Mon Oct 16 01:43:07 +0000 2023,"1,71E+23",pesan tiket mmbc download aplikasi mmbc playstore salam sukses,Super Air Jet,0,1,7,11,in,klikmbcofficial,https://twitter.com/klikmbcofficial/status/1713732269922468250,"['pesan', 'tiket', 'mmbc', 'download', 'aplikasi', 'mmbc', 'playstore', 'salam', 'sukses']",-2,negatif
Mon Oct 16 01:43:06 +0000 2023,"1,71E+23",oktober penerbangan bandung tujuan batam palembang medan bali makassar balikpapan banjarmasin pindah bandara kertajati kjt yaa salah bandara ya bertemu kertajati,Super Air Jet,2,18,27,28,in,klikmbcofficial,https://twitter.com/klikmbcofficial/status/1713732267342971290,"['oktober', 'penerbangan', 'bandung', 'tujuan', 'batam', 'palembang', 'medan', 'bali', 'makassar', 'balikpapan', 'banjarmasin', 'pindah', 'bandara', 'kertajati', 'kjt', 'yaa', 'salah', 'bandara', 'ya', 'bertemu', 'kertajati']",-1,negatif
Sun Oct 15 23:11:19 +0000 2023,"1,71E+23",halo nanya tiket keberangkatan kno smg tgl nov ga dipesan yaa,Super Air Jet,0,0,0,0,in,oohsehun2222,https://twitter.com/oohsehun2222/status/1713694067211768182,"['halo', 'nanya', 'tiket', 'keberangkatan', 'kno', 'smg', 'tgl', 'nov', 'ga', 'dipesan', 'yaa']",0,netral
Sun Oct 15 15:13:53 +0000 2023,"1,71E+23",ive been living in colorado for over year now and tbh never get tired of the jets flying over the house they fly so incredibly low around the air force base and the sound can be super overwhelming but its still super cool to see them,Super Air Jet,0,3,0,14,en,VixxyPup,https://twitter.com/VixxyPup/status/1713573920585253151,"['ive', 'been', 'living', 'in', 'colorado', 'for', 'over', 'year', 'now', 'and', 'tbh', 'never', 'get', 'tired', 'of', 'the', 'jets', 'flying', 'over', 'the', 'house', 'they', 'fly', 'so', 'incredibly', 'low', 'around', 'the', 'air', 'force', 'base', 'and', 'the', 'sound', 'can', 'be', 'super', 'overwhelming', 'but', 'its', 'still', 'super', 'cool', 'to', 'see', 'them']",3,positif
Sun Oct 15 12:55:02 +0000 2023,"1,71E+22",they have super sonic jets and hamas came with lawn mowers and paragliders from the air are you kidding me and nobody came to rescue till hours later its so obvious they had to had reason to enter gaza same as america after,Super Air Jet,0,0,0,0,en,easymoneybiz,https://twitter.com/easymoneybiz/status/1713538976613540122,"['they', 'have', 'super', 'sonic', 'jets', 'and', 'hamas', 'came', 'with', 'lawn', 'mowers', 'and', 'paragliders', 'from', 'the', 'air', 'are', 'you', 'kidding', 'me', 'and', 'nobody', 'came', 'to', 'rescue', 'till', 'hours', 'later', 'its', 'so', 'obvious', 'they', 'had', 'to', 'had', 'reason', 'to', 'enter', 'gaza', 'same', 'as', 'america', 'after']",0,netral
